,nom_commune_postal,code_postal,latitude,longitude,code_departement,score
18248,CORNILLE LES CAVES,49140,47.4923319626,-0.303632794526,49,0
18249,LA CORNUAILLE,49440,47.5247468295,-0.995630411608,49,0
18250,CORON,49690,47.1203026416,-0.63636371367,49,0
18251,CORZE,49140,47.5424133416,-0.369410127178,49,0
18252,LE COUDRAY MACOUARD,49260,47.1825767187,-0.129426451927,49,0
18253,COURCHAMPS,49260,47.1979795886,-0.157247285018,49,0
18254,COURLEON,49390,47.3809189651,0.146996845138,49,0
18255,COUTURES,49320,47.3723458994,-0.352088357358,49,0
18256,DAUMERAY,49640,47.6849357521,-0.362457527472,49,1
18257,DENEE,49190,47.3777256876,-0.609937724094,49,0
18258,DENEZE SOUS DOUE,49700,47.2528537089,-0.259868894277,49,0
18259,DENEZE SOUS LE LUDE,49490,47.5381332882,0.123152020519,49,0
18260,DISTRE,49400,47.223264756,-0.123769000712,49,0
18261,DOUE LA FONTAINE,49700,47.1914715686,-0.278336056087,49,0
18262,DURTAL,49430,47.6780515421,-0.254608332885,49,0
18263,ECOUFLANT,49000,47.5286938274,-0.518454771034,49,0
18264,ECUILLE,49460,47.6151527391,-0.560819094743,49,0
18265,EPIEDS,49260,47.1348367577,-0.0385758480154,49,0
18266,ETRICHE,49330,47.6598525566,-0.452234777822,49,0
18267,FENEU,49460,47.5840201404,-0.600831621131,49,0
18268,LA FERRIERE DE FLEE,49500,47.7365814493,-0.839728647757,49,0
18269,LES BOIS D ANJOU,49250,47.4829167789,-0.174198642479,49,0
18270,FONTEVRAUD L ABBAYE,49590,47.1843477154,0.03384269066,49,0
18271,FORGES,49700,47.2144953715,-0.23712263964,49,0
18272,FREIGNE,49440,47.5362195118,-1.10598728403,49,0
18273,GENNES VAL DE LOIRE,49320,47.3145776087,-0.253486023918,49,0
18274,GENNES VAL DE LOIRE,49350,47.3145776087,-0.253486023918,49,0
18275,GENNETEIL,49490,47.5836923333,0.0465784528083,49,0
18276,GREZ NEUVILLE,49220,47.5951579943,-0.695965516847,49,1
18277,GRUGE L HOPITAL,49520,47.7529019334,-1.02649508441,49,0
18278,L HOTELLERIE DE FLEE,49500,47.7471998488,-0.892010550736,49,0
18279,HUILLE,49430,47.6551436907,-0.309834884442,49,0
18280,INGRANDES LE FRESNE SUR LOIRE,49123,47.4154942142,-0.920314202965,49,0
18281,LA JAILLE YVON,49220,47.7267173977,-0.687550991223,49,0
18282,JARZE VILLAGES,49140,47.5576434301,-0.24007574412,49,0
18283,JUIGNE SUR LOIRE,49610,47.40011602,-0.484584915233,49,0
18284,JUVARDEIL,49330,47.6592762477,-0.514251565754,49,0
18285,LA LANDE CHASLES,49150,47.4614234865,-0.0676198362625,49,0
18286,LASSE,49490,47.5442138366,0.00592216216308,49,0
18287,LEZIGNE,49430,47.6367744645,-0.292940093919,49,0
18288,LINIERES BOUTON,49490,47.4501636334,0.0666355358883,49,0
18289,LE LION D ANGERS,49220,47.6307737346,-0.749881925184,49,0
18290,LOIRE,49440,47.6264697538,-0.964687167794,49,0
18291,LONGUE JUMELLES,49160,47.3984723864,-0.107579294015,49,0
18292,LOURESSE ROCHEMENIER,49700,47.2417694387,-0.307091096953,49,0
18293,LE LOUROUX BECONNAIS,49370,47.519040527,-0.90137845396,49,0
18294,LOUVAINES,49500,47.6906077603,-0.802929721052,49,0
18295,LUIGNE,49320,47.2858487854,-0.400877315446,49,0
18296,MARANS,49500,47.6416252314,-0.849694724597,49,0
18297,MARCE,49140,47.5822974995,-0.300211738642,49,0
18298,MARIGNE,49330,47.7139945801,-0.623422312974,49,0
18299,MARTIGNE BRIAND,49540,47.2399642788,-0.437027427715,49,0
18300,MAULEVRIER,49360,47.0185766256,-0.768134737511,49,0
18301,LE MAY SUR EVRE,49122,47.1327247986,-0.875212635921,49,0
18302,MAZE MILON,49140,47.4603950447,-0.284298744303,49,0
18303,MAZE MILON,49630,47.4603950447,-0.284298744303,49,0
18304,MAZIERES EN MAUGES,49280,47.05980143,-0.795548412055,49,0
18305,MEIGNE LE VICOMTE,49490,47.5125846986,0.188043785469,49,0
18306,MEIGNE,49700,47.2424461374,-0.21562378954,49,0
18307,LONGUENEE EN ANJOU,49220,47.5607664036,-0.683468497352,49,0
18308,LONGUENEE EN ANJOU,49770,47.5607664036,-0.683468497352,49,0
18309,LA MENITRE,49250,47.4070050575,-0.256671293231,49,0
18310,MEON,49490,47.4730078794,0.113522965936,49,0
18311,MIRE,49330,47.7620031933,-0.495000586199,49,0
18312,MONTFORT,49700,47.1888469498,-0.215553855338,49,0
18313,MONTGUILLON,49500,47.7346596305,-0.754703527421,49,0
18314,MONTIGNE LES RAIRIES,49430,47.6256194713,-0.214038609082,49,1
18315,MONTILLIERS,49310,47.1873187077,-0.516413041747,49,1
18316,MONTREUIL JUIGNE,49460,47.5411858548,-0.616472796467,49,0
18317,MONTREUIL BELLAY,49260,47.1287547622,-0.125278817925,49,1
18318,MONTREUIL SUR LOIR,49140,47.5935379468,-0.391603731287,49,0
18319,MONTREUIL SUR MAINE,49220,47.6603355661,-0.71140770195,49,0
18320,MONTREVAULT SUR EVRE,49110,47.255395404,-1.05160971025,49,0
18321,MONTREVAULT SUR EVRE,49270,47.255395404,-1.05160971025,49,0
18322,MONTREVAULT SUR EVRE,49600,47.255395404,-1.05160971025,49,0
18323,MONTSOREAU,49730,47.2135013304,0.0519492185178,49,0
18324,MORANNES SUR SARTHE,49640,47.725500783,-0.403190245491,49,0
18325,MOULIHERNE,49390,47.4531278968,0.0130885602791,49,0
18326,MOZE SUR LOUET,49610,47.3588616971,-0.568969169001,49,0
18327,MURS ERIGNE,49610,47.3952383531,-0.553551118702,49,1
18328,NEUILLE,49680,47.3363897029,-0.0184526935141,49,0
18329,NOELLET,49520,47.6939204743,-1.08973286033,49,0
18330,NOTRE DAME D ALLENCON,49380,47.2987148996,-0.466445239668,49,0
18331,NOYANT,49490,47.5070164198,0.109706678066,49,0
18332,NOYANT LA GRAVOYERE,49520,47.7066159584,-0.959577298346,49,0
18333,NUAILLE,49340,47.0863010668,-0.777309742731,49,0
18334,NYOISEAU,49500,47.7107860625,-0.907508451549,49,0
18335,PARCAY LES PINS,49390,47.4314188846,0.14445317827,49,0
18336,PARNAY,49730,47.2209572382,0.00402105248715,49,1
18337,PASSAVANT SUR LAYON,49560,47.1007325389,-0.383422642271,49,0
18338,LA PELLERINE,49490,47.459103434,0.131469619906,49,0
18339,LA PLAINE,49360,47.0673907245,-0.628869263252,49,0
18340,LE PLESSIS GRAMMOIRE,49124,47.4923950219,-0.436285134541,49,0
18341,MAUGES SUR LOIRE,49110,47.3429800481,-0.869186945487,49,0
18342,MAUGES SUR LOIRE,49290,47.3429800481,-0.869186945487,49,0
18343,MAUGES SUR LOIRE,49410,47.3429800481,-0.869186945487,49,0
18344,MAUGES SUR LOIRE,49570,47.3429800481,-0.869186945487,49,0
18345,MAUGES SUR LOIRE,49620,47.3429800481,-0.869186945487,49,0
18346,LES PONTS DE CE,49130,47.4272536106,-0.512677371617,49,0
18347,LA POSSONNIERE,49170,47.3814407983,-0.708738811093,49,0
18348,POUANCE,49420,47.7629344972,-1.19300189799,49,0
18349,LA PREVIERE,49420,47.7196258054,-1.17847184047,49,0
18350,LE PUY NOTRE DAME,49260,47.1140698471,-0.229006138131,49,0
18351,QUERRE,49330,47.6744801615,-0.613825669743,49,0
18352,LES RAIRIES,49430,47.6517641258,-0.216889906219,49,1
18353,ROCHEFORT SUR LOIRE,49190,47.3508366008,-0.65047354418,49,1
18354,LA ROMAGNE,49740,47.0543066107,-1.00996778066,49,0
18355,LES ROSIERS SUR LOIRE,49350,47.374115152,-0.222562814963,49,0
18356,ROU MARSON,49400,47.2445767064,-0.151599974844,49,0
18357,ST AUGUSTIN DES BOIS,49170,47.4545053471,-0.800399129373,49,0
18358,ST BARTHELEMY D ANJOU,49124,47.4738114322,-0.485526012217,49,0
18359,ST CHRISTOPHE DU BOIS,49280,47.0291789736,-0.965837562307,49,0
18360,ST CLEMENT DE LA PLACE,49370,47.5263429934,-0.734122843325,49,0
18361,ST CLEMENT DES LEVEES,49350,47.3443059131,-0.182503440633,49,0
18362,ST CYR EN BOURG,49260,47.1946036975,-0.0504196154812,49,1
18363,STE GEMMES D ANDIGNE,49500,47.6660928171,-0.895241558075,49,0
18364,STE GEMMES SUR LOIRE,49130,47.4281722672,-0.575792781781,49,0
18365,ST GEORGES SUR LAYON,49700,47.195832374,-0.382785659282,49,0
18366,ST GEORGES SUR LOIRE,49170,47.4024678993,-0.756078071904,49,0
18367,ST GERMAIN DES PRES,49170,47.4104988844,-0.812032158291,49,0
18368,ST JEAN DE LA CROIX,49130,47.4108613803,-0.588351617749,49,0
18369,ST JEAN DE LINIERES,49070,47.4586878354,-0.674607472395,49,0
18370,ST JEAN DES MAUVRETS,49320,47.3849442681,-0.460307336678,49,0
18371,ST JUST SUR DIVE,49260,47.1722921725,-0.0995345523201,49,0
18372,VAL DU LAYON,49190,47.3002199454,-0.640314853216,49,0
18373,VAL DU LAYON,49750,47.3002199454,-0.640314853216,49,0
18374,ST LAMBERT LA POTHERIE,49070,47.4862725971,-0.690818663562,49,0
18375,ST LEGER DES BOIS,49170,47.4625011515,-0.727690848988,49,0
18376,ST LEGER SOUS CHOLET,49280,47.1022853762,-0.904193715243,49,0
18377,SEVREMOINE,49230,47.1256560392,-0.998341815021,49,0
18378,SEVREMOINE,49450,47.1256560392,-0.998341815021,49,0
18379,SEVREMOINE,49660,47.1256560392,-0.998341815021,49,0
18380,SEVREMOINE,49710,47.1256560392,-0.998341815021,49,0
18381,ST MACAIRE DU BOIS,49260,47.1133394452,-0.289626991067,49,0
18382,ST MARTIN DE LA PLACE,49160,47.3188388032,-0.137613576826,49,0
18383,ST MARTIN DU BOIS,49500,47.69876152,-0.73599285508,49,0
18384,ST MARTIN DU FOUILLOUX,49170,47.4370289729,-0.708731973455,49,0
18385,LOIRE AUTHION,49140,47.4219645317,-0.319673646947,49,0
18386,LOIRE AUTHION,49250,47.4219645317,-0.319673646947,49,0
18387,LOIRE AUTHION,49630,47.4219645317,-0.319673646947,49,0
18388,LOIRE AUTHION,49800,47.4219645317,-0.319673646947,49,0
18389,ST MELAINE SUR AUBANCE,49610,47.3818008704,-0.50194349373,49,0
18390,ST MICHEL ET CHANVEAUX,49420,47.6724747817,-1.14243087198,49,0
18391,ST PAUL DU BOIS,49310,47.0892502591,-0.541920339488,49,0
18392,ST PHILBERT DU PEUPLE,49160,47.3908362181,-0.0435917623377,49,0
18393,ST REMY LA VARENNE,49250,47.3878545887,-0.31928686518,49,0
18394,ST SATURNIN SUR LOIRE,49320,47.3839004642,-0.429149450456,49,0
18395,ST SAUVEUR DE FLEE,49500,47.7500623776,-0.807873128349,49,0
18396,ST SIGISMOND,49123,47.4512573953,-0.942796446768,49,0
18397,VERRIERES EN ANJOU,49112,47.5123317726,-0.475837998559,49,0
18398,VERRIERES EN ANJOU,49480,47.5123317726,-0.475837998559,49,0
18399,SARRIGNE,49800,47.5024740958,-0.385798724443,49,0
18400,SAULGE L HOPITAL,49320,47.3040326825,-0.379973297535,49,0
18401,SAUMUR,49400,47.2673853525,-0.0830410591988,49,0
18402,SAVENNIERES,49170,47.405865718,-0.667155831696,49,0
18403,SCEAUX D ANJOU,49330,47.6313080266,-0.60969581753,49,0
18404,SEGRE,49500,47.7016654227,-0.863354104119,49,0
18405,LA SEGUINIERE,49280,47.0803772753,-0.957722131472,49,0
18406,SEICHES SUR LE LOIR,49140,47.6039171793,-0.358897551801,49,0
18407,SERMAISE,49140,47.522658847,-0.215904161416,49,0
18408,SOEURDRES,49330,47.7408689927,-0.570923085358,49,0
18409,SOMLOIRE,49360,47.0353125936,-0.595627270209,49,0
18410,SOUCELLES,49140,47.582728286,-0.425395379882,49,0
18411,SOULAINES SUR AUBANCE,49610,47.3590850983,-0.519604593269,49,0
18412,SOULAIRE ET BOURG,49460,47.5798701651,-0.542933611394,49,1
18413,SOUZAY CHAMPIGNY,49400,47.2170632945,-0.0207542806981,49,1
18414,LA TESSOUALLE,49280,47.0080969032,-0.83728849312,49,0
18415,THORIGNE D ANJOU,49220,47.6350974159,-0.663556490698,49,0
18416,BELLEVIGNE EN LAYON,49380,47.2592682331,-0.517923916545,49,0
18417,BELLEVIGNE EN LAYON,49750,47.2592682331,-0.517923916545,49,0
18418,TIERCE,49125,47.6245599519,-0.44344301136,49,0
18419,TOUTLEMONDE,49360,47.0574145416,-0.75844602531,49,0
18420,TRELAZE,49800,47.451357179,-0.473458788346,49,0
18421,LE TREMBLAY,49520,47.6704965475,-1.04359451042,49,1
18422,TREMENTINES,49340,47.1227107975,-0.801475622875,49,0
18423,TURQUANT,49730,47.2114118968,0.0218791736623,49,0
18424,LES ULMES,49700,47.2234666455,-0.18231147008,49,0
18425,VARENNES SUR LOIRE,49730,47.247861704,0.0416546487257,49,0
18426,VARRAINS,49400,47.2277631144,-0.0662293398772,49,0
18427,VAUCHRETIEN,49320,47.3384739558,-0.485141925888,49,0
18428,VAUDELNAY,49260,47.1411198846,-0.212881943742,49,1
18429,LES VERCHERS SUR LAYON,49700,47.1469610454,-0.302089800221,49,0
18430,VERGONNES,49420,47.7250972893,-1.07837805923,49,0
18431,ERDRE EN ANJOU,49220,47.5882203908,-0.849650865368,49,0
18432,ERDRE EN ANJOU,49370,47.5882203908,-0.849650865368,49,0
18433,VERNANTES,49390,47.3942457572,0.0285780026834,49,0
18434,VERNOIL LE FOURRIER,49390,47.3961591368,0.097374002532,49,0
18435,VERRIE,49400,47.2685065312,-0.186628431321,49,0
18436,VEZINS,49340,47.1152806742,-0.721207267194,49,0
18437,LYS HAUT LAYON,49310,47.1373301524,-0.559450064005,49,0
18438,LYS HAUT LAYON,49540,47.1373301524,-0.559450064005,49,0
18439,LYS HAUT LAYON,49560,47.1373301524,-0.559450064005,49,0
18440,VILLEBERNIER,49400,47.2624126293,-0.0208277166686,49,0
18441,VILLEMOISAN,49370,47.4710319772,-0.890055215604,49,0
18442,VILLEVEQUE,49140,47.5486542844,-0.44694039674,49,0
18443,VIVY,49680,47.3228206835,-0.0669608639815,49,1
18444,YZERNAY,49360,47.0344970546,-0.696855883888,49,1
18445,ACQUEVILLE,50440,49.6112667941,-1.74961794435,50,1
18446,AGNEAUX,50180,49.1154902114,-1.12991373053,50,0
18447,AGON COUTAINVILLE,50230,49.0388327181,-1.58144574808,50,1
18448,AIREL,50680,49.2125093524,-1.08007866426,50,0
18449,AMIGNY,50620,49.1568470769,-1.18525646512,50,1
18450,ANCTEVILLE,50200,49.1030446695,-1.45942313558,50,1
18451,ANCTOVILLE SUR BOSCQ,50400,48.8461317815,-1.52840505005,50,0
18452,ANNEVILLE EN SAIRE,50760,49.6362063201,-1.2855537086,50,0
18453,ANNEVILLE SUR MER,50560,49.1205964204,-1.58682666285,50,0
18454,ANNOVILLE,50660,48.9613248053,-1.5319902105,50,1
18455,APPEVILLE,50500,49.3270407818,-1.3359052724,50,1
18456,ARGOUGES,50240,48.4916284059,-1.37949697287,50,0
18457,AUCEY LA PLAINE,50170,48.5265006323,-1.47519775381,50,0
18458,AUDERVILLE,50440,49.7072355624,-1.93531188214,50,1
18459,AUDOUVILLE LA HUBERT,50480,49.4170404243,-1.22666547902,50,0
18460,AUMEVILLE LESTRE,50630,49.5389917084,-1.32249534202,50,0
18461,AUVERS,50500,49.3000438595,-1.32395939229,50,0
18462,AUXAIS,50500,49.2154112968,-1.30575313751,50,0
18463,AVRANCHES,50300,48.6884746717,-1.35732338245,50,0
18464,AZEVILLE,50310,49.4572780775,-1.31285353585,50,1
18465,BACILLY,50530,48.7041130742,-1.43259564211,50,1
18466,LA BALEINE,50450,48.9240616553,-1.30193952808,50,0
18467,BARENTON,50720,48.6083533868,-0.830642245682,50,0
18468,BARFLEUR,50760,49.6687321744,-1.26330967066,50,1
18469,BARNEVILLE CARTERET,50270,49.3804461853,-1.77027682978,50,0
18470,LA BARRE DE SEMILLY,50810,49.1063271499,-1.01818230779,50,1
18471,BAUBIGNY,50270,49.4277910269,-1.80597357475,50,1
18472,BAUDRE,50000,49.0874889577,-1.06982745173,50,0
18473,BAUPTE,50500,49.3098408956,-1.36772622791,50,0
18474,LA BAZOGE,50520,48.6433576619,-1.0356169875,50,0
18475,BEAUCHAMPS,50320,48.8370011641,-1.36645537752,50,0
18476,BEAUCOUDRAY,50420,48.9613880405,-1.14237512444,50,1
18477,BEAUFICEL,50150,48.7422652249,-0.962075624861,50,0
18478,BEAUMONT HAGUE,50440,49.6631647329,-1.84267363083,50,0
18479,BEAUVOIR,50170,48.6036397591,-1.52825115278,50,0
18480,BELLEFONTAINE,50520,48.682034341,-0.980875313993,50,0
18481,BELVAL,50210,49.0607502082,-1.35521741013,50,0
18482,BENOITVILLE,50340,49.5288698875,-1.77573720806,50,1
18483,BERIGNY,50810,49.1372472004,-0.947359698893,50,1
18484,BESLON,50800,48.8582276716,-1.15769236289,50,0
18485,BESNEVILLE,50390,49.376696854,-1.62681954299,50,1
18486,BEUVRIGNY,50420,48.9657440451,-1.00442708556,50,1
18487,BEUZEVILLE LA BASTILLE,50360,49.3525650943,-1.36515881519,50,0
18488,BIEVILLE,50160,49.0736562042,-0.889084336461,50,1
18489,BINIVILLE,50390,49.4295879255,-1.48671133047,50,1
18490,BIVILLE,50440,49.6143559098,-1.81083955619,50,1
18491,BLAINVILLE SUR MER,50560,49.0728785258,-1.57173551659,50,0
18492,BLOSVILLE,50480,49.3718453122,-1.28832073685,50,1
18493,LA BLOUTIERE,50800,48.8700905322,-1.24787411802,50,0
18494,BOISYVON,50800,48.8066947421,-1.12798080113,50,0
18495,LA BONNEVILLE,50360,49.3917994108,-1.45932515061,50,1
18496,JULLOUVILLE,50610,48.7634529301,-1.52729216893,50,1
18497,BOURGUENOLLES,50800,48.7936682659,-1.28697228564,50,0
18498,BOUTTEVILLE,50480,49.3907224421,-1.25588804338,50,1
18499,BRAINVILLE,50200,49.0824569432,-1.50021514683,50,1
18500,BRANVILLE HAGUE,50440,49.6553473762,-1.78554001259,50,0
18501,BRECEY,50370,48.7250596734,-1.17310373114,50,1
18502,BREHAL,50290,48.8991054391,-1.5329842418,50,0
18503,BRETTEVILLE,50110,49.6500323441,-1.508274502,50,1
18504,BRETTEVILLE SUR AY,50430,49.257448557,-1.62881599028,50,1
18505,BREUVILLE,50260,49.5381940041,-1.66976755388,50,1
18506,BREVANDS,50500,49.3401374818,-1.17110997385,50,0
18507,BREVILLE SUR MER,50290,48.8696459716,-1.55887910392,50,0
18508,BRICQUEBEC EN COTENTIN,50260,49.4699810492,-1.63261585347,50,0
18509,BRICQUEBOSQ,50340,49.5357212716,-1.71763641021,50,0
18510,BRICQUEVILLE LA BLOUETTE,50200,49.0380343461,-1.47913007848,50,0
18511,BRICQUEVILLE SUR MER,50290,48.9183887139,-1.51381189352,50,0
18512,BRILLEVAST,50330,49.6251847771,-1.41274998692,50,0
18513,BRIX,50700,49.5534145945,-1.57357010117,50,0
18514,BROUAINS,50150,48.720771214,-0.966952494174,50,0
18515,BRUCHEVILLE,50480,49.3585322836,-1.20653843529,50,1
18516,BUAIS LES MONTS,50640,48.5185588487,-0.971234303313,50,0
18517,CAMBERNON,50200,49.0871438723,-1.38108310659,50,0
18518,CAMETOURS,50570,49.0708020035,-1.28408388695,50,0
18519,CAMPROND,50210,49.0858024109,-1.33862320377,50,0
18520,CANISY,50750,49.0797681926,-1.18008424272,50,1
18521,CANTELOUP,50330,49.6403205635,-1.35985612981,50,0
18522,CANVILLE LA ROCQUE,50580,49.3468037124,-1.63643708504,50,0
18523,CARANTILLY,50570,49.0661156491,-1.24968371393,50,1
18524,CARENTAN LES MARAIS,50480,49.2963250601,-1.2559215726,50,0
18525,CARENTAN LES MARAIS,50500,49.2963250601,-1.2559215726,50,0
18526,CARNET,50240,48.5049122594,-1.35301469644,50,0
18527,CARNEVILLE,50330,49.6594170534,-1.44840446886,50,1
18528,CAROLLES,50740,48.749037599,-1.55955935077,50,0
18529,CARQUEBUT,50480,49.3744415862,-1.32327946627,50,0
18530,CATTEVILLE,50390,49.3549798995,-1.5656295955,50,1
18531,CAVIGNY,50620,49.1911573529,-1.12208710895,50,1
18532,CATZ,50500,49.3127149417,-1.18665023659,50,0
18533,CEAUX,50220,48.6305274048,-1.38499101591,50,0
18534,CERENCES,50510,48.9111679831,-1.43836257164,50,0
18535,CERISY LA FORET,50680,49.1921145601,-0.938538623187,50,0
18536,CERISY LA SALLE,50210,49.0364321556,-1.27126890359,50,0
18537,LA CHAISE BAUDOUIN,50370,48.7649742891,-1.23764812549,50,0
18538,LE GRIPPON,50320,48.7720554748,-1.40097666285,50,0
18539,CHAMPEAUX,50530,48.7377829694,-1.52927055978,50,0
18540,CHAMPREPUS,50800,48.8340009078,-1.31607889446,50,0
18541,LES CHAMPS DE LOSQUE,50620,49.1778691017,-1.22163591323,50,0
18542,CHANTELOUP,50510,48.8929574359,-1.4825906848,50,0
18543,LA CHAPELLE CECELIN,50800,48.8078496044,-1.16781595111,50,0
18544,LA CHAPELLE UREE,50370,48.6642257683,-1.14933275487,50,0
18545,CHASSEGUEY,50520,48.6442535798,-1.06949518386,50,1
18546,CHAVOY,50870,48.7360129868,-1.33360285302,50,1
18547,CHERBOURG EN COTENTIN,50100,49.633412156,-1.63390160204,50,0
18548,CHERBOURG EN COTENTIN,50110,49.633412156,-1.63390160204,50,0
18549,CHERBOURG EN COTENTIN,50120,49.633412156,-1.63390160204,50,0
18550,CHERBOURG EN COTENTIN,50130,49.633412156,-1.63390160204,50,0
18551,CHERBOURG EN COTENTIN,50460,49.633412156,-1.63390160204,50,0
18552,CHERBOURG EN COTENTIN,50470,49.633412156,-1.63390160204,50,0
18553,CHERENCE LE HERON,50800,48.7990064942,-1.20150339544,50,0
18554,CHERENCE LE ROUSSEL,50520,48.7112243096,-0.999366416758,50,0
18555,CLITOURPS,50330,49.6512259574,-1.37120809063,50,0
18556,LA COLOMBE,50800,48.8755777251,-1.19526749563,50,0
18557,COLOMBY,50700,49.4541493168,-1.48894916304,50,1
18558,CONDE SUR VIRE,50420,49.0540546845,-1.02453868309,50,0
18559,CONDE SUR VIRE,50890,49.0540546845,-1.02453868309,50,0
18560,CONTRIERES,50660,48.9862200698,-1.42923558899,50,0
18561,VICQ SUR MER,50330,49.6915085353,-1.4000999278,50,0
18562,COUDEVILLE SUR MER,50290,48.8735234655,-1.52424564985,50,0
18563,COULOUVRAY BOISBENATRE,50670,48.7821077073,-1.10464666586,50,0
18564,COURCY,50200,49.0509362145,-1.38869491395,50,1
18565,COURTILS,50220,48.6281130246,-1.42282016647,50,0
18566,COUTANCES,50200,49.0566189539,-1.44345003609,50,0
18567,COUVAINS,50680,49.1619489869,-1.0082509146,50,0
18568,COUVILLE,50690,49.5583745259,-1.68158460164,50,1
18569,CRASVILLE,50630,49.5541955641,-1.33206905184,50,1
18570,CREANCES,50710,49.1999968396,-1.56218099471,50,0
18571,LES CRESNAYS,50370,48.7090600064,-1.11382515634,50,0
18572,LA CROIX AVRANCHIN,50240,48.5502684433,-1.38007913992,50,0
18573,CROLLON,50220,48.5824076496,-1.38068361185,50,0
18574,CROSVILLE SUR DOUVE,50360,49.3854792404,-1.47607183277,50,0
18575,CUVES,50670,48.7292658425,-1.09806431434,50,0
18576,DANGY,50750,49.029220854,-1.22193963849,50,1
18577,DENNEVILLE,50580,49.3146923833,-1.6626564065,50,1
18578,LE DEZERT,50620,49.2088367132,-1.16303254743,50,0
18579,DIGOSVILLE,50110,49.6288821095,-1.52811592716,50,1
18580,DIGULLEVILLE,50440,49.691054091,-1.85876194612,50,1
18581,DOMJEAN,50420,48.9907905898,-1.03423801965,50,0
18582,DONVILLE LES BAINS,50350,48.8508414617,-1.57315135089,50,0
18583,DOVILLE,50250,49.3370222882,-1.54822338133,50,1
18584,DRAGEY RONTHON,50530,48.7166999564,-1.48832263825,50,0
18585,DUCEY LES CHERIS,50220,48.6129636498,-1.27873609026,50,0
18586,ECAUSSEVILLE,50310,49.4597239721,-1.38260000439,50,1
18587,ECULLEVILLE,50440,49.6826069133,-1.82441646748,50,1
18588,EMONDEVILLE,50310,49.4603061877,-1.33759005071,50,1
18589,EQUILLY,50320,48.8331161622,-1.38244555863,50,1
18590,EROUDEVILLE,50310,49.4742435291,-1.39648414202,50,1
18591,L ETANG BERTRAND,50260,49.4724529021,-1.57060708734,50,0
18592,ETIENVILLE,50360,49.3854228436,-1.4364851189,50,1
18593,FERMANVILLE,50840,49.6810861003,-1.45453917857,50,1
18594,FEUGERES,50190,49.1487759285,-1.31727331355,50,0
18595,LA FEUILLIE,50190,49.1701790495,-1.49237727633,50,0
18596,FIERVILLE LES MINES,50580,49.3954757313,-1.66642219384,50,0
18597,FLAMANVILLE,50340,49.530584299,-1.86809875664,50,1
18598,FLEURY,50800,48.8488921299,-1.26431862113,50,1
18599,FLOTTEMANVILLE,50700,49.476265104,-1.45169361396,50,1
18600,FLOTTEMANVILLE HAGUE,50690,49.6183451491,-1.71707810029,50,0
18601,FOLLIGNY,50320,48.8202336889,-1.41781019903,50,1
18602,FONTENAY SUR MER,50310,49.4935350272,-1.30873681575,50,0
18603,FOURNEAUX,50420,48.9664383524,-1.04146315344,50,0
18604,LE FRESNE PORET,50850,48.7082718798,-0.820867832626,50,0
18605,FRESVILLE,50310,49.4413987957,-1.35332483937,50,1
18606,GATHEMO,50150,48.7693848928,-0.963982047584,50,0
18607,GATTEVILLE LE PHARE,50760,49.6796510681,-1.29047452696,50,0
18608,GAVRAY,50450,48.901866947,-1.32927187447,50,1
18609,GEFFOSSES,50560,49.1293350748,-1.55102894919,50,0
18610,GENETS,50530,48.6891667321,-1.47354012671,50,0
18611,GER,50850,48.6718461689,-0.802951577458,50,0
18612,LA GODEFROY,50300,48.6905981848,-1.28421561374,50,1
18613,LA GOHANNIERE,50300,48.7013309141,-1.26089756914,50,0
18614,GOLLEVILLE,50390,49.4387094084,-1.51369309832,50,1
18615,GONFREVILLE,50190,49.2310325389,-1.40286602257,50,1
18616,GONNEVILLE LE THEIL,50330,49.6319375816,-1.47264089403,50,0
18617,GORGES,50190,49.2644285169,-1.38981745517,50,0
18618,GOUVETS,50420,48.928521643,-1.09363899793,50,0
18619,GOUVILLE SUR MER,50200,49.0979435491,-1.57923308824,50,0
18620,GOUVILLE SUR MER,50560,49.0979435491,-1.57923308824,50,0
18621,GRAIGNES MESNIL ANGOT,50620,49.2380106991,-1.20015194304,50,0
18622,LE GRAND CELLAND,50370,48.6882059438,-1.17301300163,50,0
18623,GRANVILLE,50400,48.8327078372,-1.56670866413,50,1
18624,GRATOT,50200,49.0683104391,-1.49454774157,50,0
18625,GREVILLE HAGUE,50440,49.6726234506,-1.79920661444,50,0
18626,GRIMESNIL,50450,48.9549115704,-1.35072066889,50,0
18627,GROSVILLE,50340,49.5070631991,-1.73298860614,50,1
18628,GUEHEBERT,50210,48.9668730716,-1.37072235282,50,0
18629,LE GUISLAIN,50410,48.971687343,-1.21557798635,50,0
18630,LE HAM,50310,49.449950081,-1.40982861072,50,0
18631,HAMBYE,50450,48.947434282,-1.25972475614,50,0
18632,HAMELIN,50730,48.5429270331,-1.22248303099,50,0
18633,HARDINVAST,50690,49.5766905204,-1.64595103605,50,0
18634,HAUTEVILLE SUR MER,50590,48.9741132204,-1.54436628419,50,0
18635,HAUTEVILLE LA GUICHARD,50570,49.1244193511,-1.3030503118,50,0
18636,HAUTTEVILLE BOCAGE,50390,49.4282916342,-1.46687598255,50,0
18637,LA HAYE BELLEFOND,50410,48.9808356321,-1.18892406479,50,0
18638,LA HAYE D ECTOT,50270,49.3936872914,-1.73016316,50,0
